#,Category,Subcategory,Parasha,Title,Date,Language,Link
182,נושאים נוספים,,,"נחמו נחמו עמי - רבי עקיבא והשועל מ""בית קודש הקודשים""",3-Aug-17,עברית,https://www.youtube.com/watch?v=J7mSFUVYa-Q
183,נושאים נוספים,,,מסכת אבות - אהבת ורדיפת ה-״שלום״,10-Apr-18,אנגלית,https://www.youtube.com/watch?v=sdHxt5l5MBs
184,נושאים נוספים,,,מסכת אבות - אהבת ורדיפת ה-״שלום״,10-Apr-18,עברית,https://www.youtube.com/watch?v=HsaUPO2XYu4
185,נושאים נוספים,,,מסכת אבות - תיקון מידת ה״כעס״,17-Apr-18,עברית,https://www.youtube.com/watch?v=B-QoJ1jN37o
186,נושאים נוספים,,,מסכת אבות - תיקון מידת ה״כעס״,17-Apr-18,אנגלית,https://www.youtube.com/watch?v=a90T4vvrmx8
187,נושאים נוספים,,,מסכת אבות - מדרגת ומעלת ה״אדם״,24-Apr-18,עברית,https://www.youtube.com/watch?v=Pz0m1poukTk
188,נושאים נוספים,,,"מסכת ברכות , דף ג׳ , עמוד א׳",17-Feb-20,עברית,https://www.youtube.com/watch?v=urgErvarrZg
189,נושאים נוספים,,,מגיפת הקורונה במבט יהודי,17-Mar-20,עברית,https://www.youtube.com/watch?v=WZ1VdPHRpLU
190,נושאים נוספים,,,מגיפת הקורונה - חלק ב׳ - סוד עניין הקטורת ועצירת המוות,24-Mar-20,עברית,https://www.youtube.com/watch?v=2UgX26GW1oY
191,נושאים נוספים,,,חכמת שלמה - חלק א׳,24-Jun-20,עברית,https://www.youtube.com/watch?v=SkRUQxwfkBc
192,נושאים נוספים,,,שיר השירים - חלק א' - חכמת שלמה,30-Mar-21,עברית,https://www.youtube.com/watch?v=oZllibJWL4Y
193,נושאים נוספים,,,שיר השירים - חלק ב',1-Apr-21,עברית,https://www.youtube.com/watch?v=qAtbeqo-l_E
194,נושאים נוספים,,,מבוא למסכת אבות,23-Apr-21,אנגלית,https://www.youtube.com/watch?v=BVeK9vVtE5I
195,נושאים נוספים,,,"מבט יהודי על פי המקורות על מלחמת ""רוסיה-אוקראינה"" - חלק א'",1-Mar-22,עברית,https://www.youtube.com/watch?v=Fmgvy5O35sI
196,נושאים נוספים,,,"מבט יהודי על פי המקורות על מלחמת ""רוסיה-אוקראינה"" - חלק ב'",6-Mar-22,עברית,https://www.youtube.com/watch?v=YJ3m03agMoU
197,נושאים נוספים,,,מלחמת רוסיה-אוקראינה - חלק ג' - מדוע פוטין הא בעצם בובה על חוט,8-Mar-22,עברית,https://www.youtube.com/watch?v=9p-uD4iquz8
198,נושאים נוספים,,,שיר השירים - חלק ג',18-Apr-22,עברית,https://www.youtube.com/watch?v=Ca4c1Ege1ss
199,נושאים נוספים,,,שיר השירים - חלק ד' - הרב ינון קלזאן,4-Apr-23,עברית,https://www.youtube.com/watch?v=AgTv584timY
200,נושאים נוספים,,,שיר השירים - חלק ה' - הרב ינון קלזאן,11-Apr-23,עברית,https://www.youtube.com/watch?v=xpI7dFpWotc
201,נושאים נוספים,,,"המלחמה ב""חמאס"" היא חלק ממשהו הרבה יותר גדול - ה""פאזל"" על פי הנבואה",17-Oct-23,עברית,https://www.youtube.com/watch?v=DSAbzIj68BE
202,נושאים נוספים,,,שיר השירים - חלק ו׳,7-May-24,עברית,https://www.youtube.com/watch?v=_jhoLd3U8SM
203,נושאים נוספים,,,רבי שמעון בר יוחאי ותורת הקבלה,19-May-24,עברית,https://www.youtube.com/watch?v=XIcUbIGZSec
204,נושאים נוספים,,,"כחול ולבן, המצווה של הציצית",23-Jul-24,אנגלית,https://www.youtube.com/watch?v=g9zDpdzgw1c
205,נושאים נוספים,,,אנטישמיות ומגילת אסתר,24-Jul-24,אנגלית,https://www.youtube.com/watch?v=2056eJdjSro
206,נושאים נוספים,,,פודקאסט - שאלות ותשובות בענייני השקפה,22-Dec-24,עברית,https://www.youtube.com/watch?v=jCo4HeGECTg
207,נושאים נוספים,,,שיר השירים - חלק ז׳,17-Apr-25,עברית,https://www.youtube.com/watch?v=8y0tR7Su37g
208,נושאים נוספים,,,ניתוח המאורעות העכשוויים בסוגיית העימות עם פרס על פי הנבואה המדרש והקבלה,12-Feb-26,עברית,https://www.youtube.com/watch?v=YQirxVa5x0Y
209,נושאים נוספים,,,שיר השירים - חלק ח',31-Mar-26,עברית,https://www.youtube.com/watch?v=A43AfNxY1rY
210,נושאים נוספים,,,שיר השירים - חלק ט',7-Apr-26,עברית,https://www.youtube.com/watch?v=Pcwtpx4H2tE
211,נושאים נוספים,,,"מהות ועומק המושג ״שלום״ , ומדוע הוא לא ניתן להשגה",22-Jun-26,עברית,https://www.youtube.com/watch?v=qNYxOrkV36k
212,תפילה,ברכת המזון,,?איך מברכים את השֵׁם,5-Aug-15,אנגלית,https://www.youtube.com/watch?v=Pe1QNPzsHn8
213,תפילה,קדיש,,ביאור הקדיש,23-Feb-14,עברית,https://www.youtube.com/watch?v=TH7EI0Q0Yk8
214,תפילה,קדיש,,הקדיש,20-Nov-17,אנגלית,https://www.youtube.com/watch?v=sNe2Xj9Swfc
215,תפילה,קדיש,,הקדיש,20-Feb-20,אנגלית,https://www.youtube.com/watch?v=cXNdkimHBTE
216,תפילה,תהילים,,?האם מותר לומר פרקי תהילים לרפואתו של חולה,27-Aug-20,עברית,https://www.youtube.com/watch?v=WCX55O8TWGY
217,תפילה,שמע ישראל,,חלק א,25-Dec-13,עברית,https://www.youtube.com/watch?v=cn-FGxN5E2M
218,תפילה,שמע ישראל,,חלק ב,8-Jan-14,עברית,https://www.youtube.com/watch?v=z0LLDnHHG_Y
219,תפילה,שמע ישראל,,שמע ישראל,7-Mar-17,עברית,https://www.youtube.com/watch?v=GvNZT42NAU4
220,תפילה,שמע ישראל,,"המשמעות העמוקה יותר של המילים ""שמע ישראל""",27-Mar-24,אנגלית,https://www.youtube.com/watch?v=MMfUHPJH7ZU
221,תפילה,שמונה עשרה,,תפילת שמונה עשרה - חלק א,28-Jul-16,עברית,https://www.youtube.com/watch?v=9d_nT_MsEkU
222,תפילה,שמונה עשרה,,תפילת שמונה עשרה - חלק ב,3-Aug-16,עברית,https://www.youtube.com/watch?v=EPplmgCuc1Q
223,תפילה,שמונה עשרה,,"ברכת ""מגן אברהם"" - חלק א",25-Aug-16,עברית,https://www.youtube.com/watch?v=S3OWDn-WWec
224,תפילה,שמונה עשרה,,"ברכת ""מגן אברהם"" - חלק ב",1-Sep-16,עברית,https://www.youtube.com/watch?v=mrpj4_psfnk
225,תפילה,שמונה עשרה,,שמונה עשרה - מגן אברהם,23-Dec-21,אנגלית,https://www.youtube.com/watch?v=au1Te2gGNj4
226,תפילה,שמונה עשרה,,"""ברכת ""מחיה המתים",8-Sep-16,עברית,https://www.youtube.com/watch?v=shWH9RBVtB8
227,תפילה,שמונה עשרה,,"ברכת ""אתה קדוש"" - קדושה - חלק א",15-Sep-16,עברית,https://www.youtube.com/watch?v=lmPs8rqwwvM
228,תפילה,שמונה עשרה,,"ברכת ""אתה קדוש"" - קדושה - חלק ב",21-Sep-16,עברית,https://www.youtube.com/watch?v=E6akGBITTzo
229,תפילה,שמונה עשרה,,"""ברכת ""חונן הדעת",27-Oct-16,עברית,https://www.youtube.com/watch?v=PWCvGCc2O4k
230,תפילה,שמונה עשרה,,"""ברכת ""הרוצה בתשובה",3-Nov-16,עברית,https://www.youtube.com/watch?v=Ftvx_E9AO6w
231,תפילה,שמונה עשרה,,"""ברכת ""סלח לנו",10-Nov-16,עברית,https://www.youtube.com/watch?v=IpZhWSuuzAs
232,תפילה,שמונה עשרה,,"""ברכת ""גואל ישראל",17-Nov-16,עברית,https://www.youtube.com/watch?v=Ebm0iTZhhZ8
233,תפילה,שמונה עשרה,,"""ברכת ""רופא חולי עמו ישראל",24-Nov-16,עברית,https://www.youtube.com/watch?v=J7CPBjpW_B8
234,תפילה,שמונה עשרה,,"""ברכת הפרנסה ""מברך השנים",30-Nov-16,עברית,https://www.youtube.com/watch?v=Fcx98dJQAHE
235,תפילה,שמונה עשרה,,"""ברכת קיבוץ גלויות ""מקבץ נדחי עמו ישראל",15-Dec-16,עברית,https://www.youtube.com/watch?v=1puiQsLPHPY
236,תפילה,שמונה עשרה,,"""ברכת ""השיבה שופטינו כבראשונה",22-Dec-16,עברית,https://www.youtube.com/watch?v=v4cx3nC9_60
237,תפילה,שמונה עשרה,,"""ברכת ""למינים ולמלשינים",12-Jan-17,עברית,https://www.youtube.com/watch?v=lAg_GTsT0J4
238,תפילה,שמונה עשרה,,"""ברכת ""על הצדיקים",19-Jan-17,עברית,https://www.youtube.com/watch?v=jkLl8zwLyqc
239,תפילה,שמונה עשרה,,"""ברכת ""בונה ירושלים",26-Jan-17,עברית,https://www.youtube.com/watch?v=EfNNM2QIkec
240,תפילה,שמונה עשרה,,"""ברכת ""מצמיח קרן הישועה",2-Feb-17,עברית,https://www.youtube.com/watch?v=ooPjYmv0btM
241,תפילה,שמונה עשרה,,"""ברכת ""שומע תפילה",23-Feb-17,עברית,https://www.youtube.com/watch?v=pkxLUGKwy8w
242,תפילה,שמונה עשרה,,"""ברכת ""המחזיר שכינתו לציון",2-Mar-17,עברית,https://www.youtube.com/watch?v=DD2a1Ev6Nr4
243,תפילה,שמונה עשרה,,"ברכת ""הטוב שמך ולך נאה להודות"" - חלק א",16-Mar-17,עברית,https://www.youtube.com/watch?v=Z6Xdm4xw1IA
244,תפילה,שמונה עשרה,,"ברכת ""הטוב שמך ולך נאה להודות"" - חלק ב",23-Mar-17,עברית,https://www.youtube.com/watch?v=CVLa36neZfU
245,תפילה,שמונה עשרה,,ברכת הכהנים,30-Mar-17,עברית,https://www.youtube.com/watch?v=qu6gsOd9Uww
246,תפילה,שמונה עשרה,,"""ברכת ""שים שלום",6-Apr-17,עברית,https://www.youtube.com/watch?v=6GSC01vYTi8
247,תפילה,שמונה עשרה,,"""אלהי - נצור לשוני מרע""",20-Apr-17,עברית,https://www.youtube.com/watch?v=VttZLJB3xCY
248,תפילה,שמונה עשרה,,תהליך הגאולה לפי סדר הברכות בתפילת שמונה עשרה - חלק ראשון,4-Aug-20,עברית,https://www.youtube.com/watch?v=x-SdcYoTsFM
249,תפילה,שמונה עשרה,,תהליך הגאולה לפי סדר הברכות בתפילת שמונה עשרה - חלק שני,11-Aug-20,עברית,https://www.youtube.com/watch?v=mqDiwlHwGOU
250,תפילה,שמונה עשרה,,תהליך הגאולה לפי סדר הברכות בתפילת שמונה עשרה - חלק שלישי,18-Aug-20,עברית,https://www.youtube.com/watch?v=S7TXSBFt7TA
251,תפילה,תפילת הפרנסה,,תפילת הפרנסה,24-Sep-14,עברית,https://www.youtube.com/watch?v=5pBaemcFkGY
252,תפילה,תפילה,,משמעות התפילה - חלק א,17-Jun-16,עברית,https://www.youtube.com/watch?v=90oduMjweM8
253,תפילה,תפילה,,משמעות התפילה - חלק ב,30-Jun-16,עברית,https://www.youtube.com/watch?v=a1ZAK_qLFRU
254,תפילה,תפילה,,משמעות התפילה - חלק ג,14-Jul-16,עברית,https://www.youtube.com/watch?v=lfpGXvneCtU
255,תפילה,תפילה,,איכות התפילה - שליטה במחשבות,18-Aug-16,עברית,https://www.youtube.com/watch?v=FswqLGssqiE
256,תפילה,תפילה,,כוחה של התפילה,25-Dec-18,אנגלית,https://www.youtube.com/watch?v=f-9791lnVuQ
257,תפילה,תפילה,,"משמעות ה""תפילה"" - שיחה אישית עם בורא העולם , ועומק ביאור ברכת ""מגן אברהם""",19-Jun-26,עברית,https://www.youtube.com/watch?v=8gO-9ml2dhg
258,זוגיות וחינוך ילדים,חינוך ילדים,,בין הורים לילדים - יסודות החנוך,13-Nov-14,עברית,https://www.youtube.com/watch?v=7g3-9VbP5Cg
259,זוגיות וחינוך ילדים,חינוך ילדים,,בין הורים לילדים - יסודות החנוך [גרסה ב],9-Dec-14,עברית,https://www.youtube.com/watch?v=zIAGqiDEy1c
260,זוגיות וחינוך ילדים,חינוך ילדים,,חינוך ילדים,23-Apr-15,עברית,https://www.youtube.com/watch?v=gzY-UlTuffM
261,זוגיות וחינוך ילדים,חינוך ילדים,,"חינוך - ""חנוך לנער על פי דרכו",15-May-15,עברית,https://www.youtube.com/watch?v=oJWFCRaOEYc
262,זוגיות וחינוך ילדים,חינוך ילדים,,חינוך ילדים,2-Nov-15,אנגלית,https://www.youtube.com/watch?v=1PmFR9rxt7k
263,זוגיות וחינוך ילדים,חינוך ילדים,,חינוך ילדים,22-Nov-15,אנגלית,https://www.youtube.com/watch?v=dOLxQ7UeBqI
264,זוגיות וחינוך ילדים,חינוך ילדים,,גידול ילדים מצליחים - מבוא,10-May-17,אנגלית,https://www.youtube.com/watch?v=4POCuLF78vQ
265,זוגיות וחינוך ילדים,חינוך ילדים,,גידול ילדים מצליחים,10-May-17,אנגלית,https://www.youtube.com/watch?v=LKbK4EFDEr8
266,זוגיות וחינוך ילדים,חינוך ילדים,,יסודות החינוך,24-Jan-22,עברית,https://www.youtube.com/watch?v=bW9sINjr0B4
267,זוגיות וחינוך ילדים,חינוך ילדים,,בין הורים לילדים - ״יסודות החינוך״,31-Jul-23,עברית,https://www.youtube.com/watch?v=0LzgpndctFI
268,זוגיות וחינוך ילדים,יחסי אנוש,,כבוד האדם - וההשלכות ביחסי אנוש הנגזרות מכך,29-Apr-15,עברית,https://www.youtube.com/watch?v=bYcI8pUjHZg
269,זוגיות וחינוך ילדים,יחסי אנוש,,יחסי אנוש - ערך האדם,8-Mar-16,עברית,https://www.youtube.com/watch?v=JnUZAQ0Uc5Q
270,זוגיות וחינוך ילדים,יחסי אנוש,,יחסי אנוש - ערך האדם,14-Feb-17,עברית,https://www.youtube.com/watch?v=EfBzxHQPrjg
271,זוגיות וחינוך ילדים,יחסי אנוש,,בין אדם לחברו,23-Jan-18,אנגלית,https://www.youtube.com/watch?v=ZNxfGHpQUHI
272,זוגיות וחינוך ילדים,יחסי אנוש,,קשר בריא בזוגיות וביחסי אנוש,9-Nov-18,עברית,https://www.youtube.com/watch?v=ngIKQIH44sI
273,זוגיות וחינוך ילדים,יחסי אנוש,,זוגיות בריאה ויחסי אנוש,12-Feb-19,עברית,https://www.youtube.com/watch?v=_W6XZgiju7s
274,זוגיות וחינוך ילדים,יחסי אנוש,,בין אדם לחברו - ערך האדם,20-Sep-19,עברית,https://www.youtube.com/watch?v=OClY117VdmA
275,זוגיות וחינוך ילדים,יחסי אנוש,,יחסי אנוש - ״ערך האדם״,18-Aug-21,עברית,https://www.youtube.com/watch?v=VC1wqcGdHLQ
276,זוגיות וחינוך ילדים,יחסי אנוש,,״בין אדם לחברו״ - יחסי אנוש ביהדות,16-Aug-22,עברית,https://www.youtube.com/watch?v=R0pkrwf3ukc
277,זוגיות וחינוך ילדים,יחסי אנוש,,יחסי אנוש-ערך האדם,8-Dec-24,עברית,https://www.youtube.com/watch?v=YXLWtYb7R7E
278,זוגיות וחינוך ילדים,יחסי אנוש,,יחסי אנוש - ערך האדם,8-Feb-26,עברית,https://www.youtube.com/watch?v=57U6PpeXwkA
279,זוגיות וחינוך ילדים,אהבה,,אהבה הרצוי והמצוי,12-Jan-15,אנגלית,https://www.youtube.com/watch?v=mzlXiQ0kb-M
280,זוגיות וחינוך ילדים,אהבה,,אהבה הרצוי והמצוי,15-Jan-15,עברית,https://www.youtube.com/watch?v=5PUgpc0pbkE
281,זוגיות וחינוך ילדים,אהבה,,אהבה הרצוי והמצוי,26-May-15,עברית,https://www.youtube.com/watch?v=2fyfUaNpF1A
282,זוגיות וחינוך ילדים,אהבה,,אהבה הרצוי והמצוי 1,21-Aug-15,אנגלית,https://www.youtube.com/watch?v=4A6Kb6M1LE4
283,זוגיות וחינוך ילדים,אהבה,,אהבה הרצוי והמצוי 2,2-Sep-15,אנגלית,https://www.youtube.com/watch?v=vDc9HAqs3IY
284,זוגיות וחינוך ילדים,אהבה,,אהבה - הרצוי והמצוי,12-Apr-16,עברית,https://www.youtube.com/watch?v=c9D9DQ6pRI4
285,זוגיות וחינוך ילדים,אהבה,,אהבה הרצוי והמצוי,17-Jun-16,עברית,https://www.youtube.com/watch?v=Fvhe0DFFGrI
286,זוגיות וחינוך ילדים,אהבה,,אהבה הרצוי והמצוי,5-Dec-16,אנגלית,https://www.youtube.com/watch?v=GRR1oMvNh28
287,זוגיות וחינוך ילדים,אהבה,,"?""מה זאת ""אהבה",4-Jun-17,עברית,https://www.youtube.com/watch?v=DfthlIjOj-I
288,זוגיות וחינוך ילדים,אהבה,,בריאת האדם,5-Nov-17,אנגלית,https://www.youtube.com/watch?v=I7YgF_znce8
289,זוגיות וחינוך ילדים,אהבה,,"?""מה זאת ""אהבה",22-Nov-17,אנגלית,https://www.youtube.com/watch?v=9MK6mGsccdw
